match_id,patch,region,start_time,duration,radiant_win,league_id,first_blood_time,r_hero_1,r_p1_id,r_hero_2,r_p2_id,r_hero_3,r_p3_id,r_hero_4,r_p4_id,r_hero_5,r_p5_id,d_hero_1,d_p1_id,d_hero_2,d_p2_id,d_hero_3,d_p3_id,d_hero_4,d_p4_id,d_hero_5,d_p5_id,rad_avg_gpm,dire_avg_gpm,first_roshan_team,first_roshan_time,roshan_2_team,roshan_2_time,first_tower_team,first_tower_time,first_tormentor_team,first_tormentor_time,kills_10m,max_gold_swing,wisdom_7m_rad,wisdom_7m_dire,radiant_team_id,dire_team_id
8739850995,59,3.0,1774202521.0,3121,1,19422.0,187,89,898754153.0,13,173978074.0,78,129958758.0,19,101695162.0,64,94296097.0,126,154715080.0,93,97658618.0,129,126212866.0,119,241884166.0,37,94155156.0,597.0,509.6,0,1629,0.0,2340.0,1.0,700.0,-1.0,9999.0,0,22638,0.0,0.0,8261500,9895392
8739808106,59,8.0,1774200208.0,2158,0,18867.0,113,47,1171975340.0,19,236214375.0,38,878549965.0,48,1029972951.0,131,113923026.0,120,1056145299.0,100,906511622.0,65,314272971.0,64,1902169997.0,21,1000681260.0,440.8,522.4,0,1171,0.0,1850.0,1.0,583.0,-1.0,9999.0,0,7794,0.0,0.0,9729342,9860197
8739802865,59,3.0,1774199963.0,2023,1,18866.0,147,11,234119750.0,23,1153798101.0,33,1675517497.0,79,435139370.0,64,104334048.0,54,1041276674.0,106,127530803.0,137,158072796.0,123,114162163.0,87,120840516.0,512.8,421.8,0,997,0.0,1686.0,1.0,570.0,-1.0,9999.0,0,11007,0.0,0.0,9895247,5014799
8739787255,59,8.0,1774199258.0,1867,1,19176.0,65,137,1583300284.0,12,187132976.0,90,1155980630.0,45,970241914.0,26,169730673.0,27,214593581.0,2,980298027.0,43,909859445.0,70,1683342200.0,20,465649.0,508.4,341.0,0,1586,-1.0,9999.0,1.0,690.0,-1.0,9999.0,0,24223,0.0,0.0,9677559,10094698
8739785340,59,8.0,1774199166.0,1957,0,19176.0,0,25,1569651396.0,87,438262783.0,135,74609540.0,20,1177102875.0,1,1005598794.0,155,973639402.0,136,346187094.0,121,108105268.0,41,99628170.0,37,10582646.0,376.2,513.2,0,1408,-1.0,9999.0,1.0,658.0,-1.0,9999.0,0,19286,0.0,0.0,9264050,7856045
8739777219,59,8.0,1774199214.0,2556,0,19464.0,205,7,841371846.0,97,181267255.0,28,390015464.0,3,217472313.0,11,830039714.0,70,879017980.0,131,1202267677.0,65,332342615.0,39,162798290.0,100,218231587.0,416.8,565.4,0,1344,0.0,1978.0,1.0,536.0,-1.0,9999.0,0,27214,0.0,0.0,10088089,10088088
8739736654,59,3.0,1774196986.0,2214,1,19422.0,0,21,164962869.0,37,191362875.0,34,154974246.0,96,160119017.0,100,90423751.0,46,206642367.0,64,158847773.0,69,139937922.0,26,207829314.0,47,113457795.0,535.2,451.6,0,1324,0.0,1962.0,1.0,581.0,-1.0,9999.0,0,10751,0.0,0.0,9964962,9351740
8739725793,59,3.0,1774196830.0,2636,1,19422.0,65,46,171262902.0,74,312436974.0,65,195108598.0,26,103735745.0,37,93817671.0,11,1044002267.0,55,402583877.0,28,106573901.0,71,164199202.0,64,73401082.0,593.6,494.8,0,1149,0.0,1847.0,1.0,472.0,-1.0,9999.0,0,20812,0.0,0.0,9823272,9572001
8739720304,59,3.0,1774196722.0,1720,0,18866.0,185,46,1041276674.0,126,127530803.0,2,158072796.0,64,114162163.0,110,120840516.0,11,234119750.0,106,1153798101.0,135,1675517497.0,79,435139370.0,87,104334048.0,382.4,512.2,0,1340,-1.0,9999.0,1.0,767.0,-1.0,9999.0,0,14929,0.0,0.0,5014799,9895247
8739710260,59,3.0,1774196210.0,1735,0,19422.0,369,38,181716137.0,96,156328257.0,21,140411011.0,19,155447692.0,110,118559150.0,13,116585378.0,65,190826739.0,136,127617979.0,41,9403474.0,58,91730177.0,377.2,500.8,0,1357,-1.0,9999.0,1.0,506.0,-1.0,9999.0,0,15222,0.0,0.0,9828897,9338413
8739698608,59,8.0,1774195445.0,2466,1,18867.0,161,83,906511622.0,8,1000681260.0,17,1056145299.0,65,314272971.0,79,1902169997.0,136,236214375.0,155,878549965.0,129,1171975340.0,70,1029972951.0,110,113923026.0,546.6,502.8,0,1266,0.0,1863.0,1.0,753.0,-1.0,9999.0,0,10313,0.0,0.0,9860197,9397016
8739662427,59,3.0,1774194178.0,2393,0,19422.0,203,113,172099728.0,126,480412663.0,129,165564598.0,131,317880638.0,64,196878136.0,69,86698277.0,27,346412363.0,50,136829091.0,74,93618577.0,54,331855530.0,449.0,571.8,0,1479,0.0,2090.0,1.0,675.0,-1.0,9999.0,0,19260,0.0,0.0,8255888,8291895
8739653602,59,3.0,1774193859.0,1456,1,18866.0,54,61,968545762.0,19,170809075.0,129,383361785.0,21,316631735.0,37,191597529.0,11,283494184.0,13,997587648.0,96,187123736.0,100,223342537.0,50,169516760.0,511.0,370.4,0,1192,-1.0,9999.0,1.0,496.0,-1.0,9999.0,0,15752,0.0,0.0,10047709,10075008
8739620266,59,8.0,1774192204.0,1624,1,19176.0,129,95,1251464120.0,15,1162129721.0,26,906785049.0,66,377231256.0,74,1041812125.0,37,1424443759.0,99,1112938235.0,21,1277424227.0,47,1266731477.0,79,921009762.0,492.6,307.8,0,1376,-1.0,9999.0,1.0,634.0,-1.0,9999.0,0,25060,0.0,0.0,9257546,9629413
8739619302,59,8.0,1774192169.0,5079,0,19176.0,6,17,1609722588.0,94,1451643521.0,131,1062968910.0,64,1652158825.0,2,318738566.0,100,1268458906.0,22,1007203501.0,99,1075801590.0,66,1919908966.0,137,1115792770.0,658.0,583.2,0,1350,0.0,2168.0,1.0,709.0,-1.0,9999.0,0,28583,0.0,0.0,10055138,9132931
8739616771,59,8.0,1774192071.0,2743,1,19176.0,109,19,99628170.0,33,973639402.0,11,346187094.0,107,108105268.0,111,10582646.0,108,921357788.0,109,1091312125.0,90,789599190.0,101,237139191.0,123,278417338.0,548.0,456.2,0,2042,-1.0,9999.0,1.0,573.0,-1.0,9999.0,0,19176,0.0,0.0,7856045,10094688
8739615625,59,8.0,1774192028.0,2388,0,19176.0,83,126,203539581.0,79,793373771.0,96,381586406.0,112,1029227357.0,46,165986663.0,11,1569651396.0,64,438262783.0,20,1177102875.0,12,1005598794.0,29,150089732.0,415.6,532.8,0,1766,-1.0,9999.0,1.0,675.0,-1.0,9999.0,0,16224,0.0,0.0,10040534,9264050
8739611060,59,3.0,1774192141.0,2576,1,19422.0,280,138,206642367.0,13,113457795.0,29,139937922.0,26,207829314.0,64,158847773.0,57,164962869.0,66,191362875.0,145,154974246.0,65,160119017.0,27,90423751.0,551.6,436.8,0,1114,0.0,1916.0,1.0,646.0,-1.0,9999.0,0,19143,0.0,0.0,9351740,9964962
8739610783,59,3.0,1774192141.0,2876,1,19422.0,0,11,1044002267.0,29,402583877.0,74,106573901.0,27,164199202.0,110,73401082.0,48,171262902.0,19,312436974.0,55,195108598.0,64,93817671.0,90,103735745.0,516.6,518.0,0,1131,0.0,1859.0,1.0,540.0,-1.0,9999.0,0,7841,0.0,0.0,9572001,9823272
8739610662,59,3.0,1774192151.0,2053,1,19422.0,384,11,116585378.0,65,190826739.0,49,127617979.0,41,9403474.0,58,91730177.0,137,181716137.0,69,156328257.0,38,140411011.0,79,155447692.0,87,118559150.0,559.0,457.8,0,1123,0.0,1777.0,1.0,511.0,-1.0,9999.0,0,15409,0.0,0.0,9338413,9828897
8739565718,59,8.0,1774190319.0,1891,0,19464.0,9,64,134556694.0,52,196482746.0,70,402285018.0,19,84385735.0,98,1224974216.0,100,1202267677.0,72,879017980.0,136,332342615.0,131,218231587.0,7,162798290.0,394.8,556.2,0,1189,0.0,1799.0,1.0,423.0,-1.0,9999.0,0,21653,0.0,0.0,10067598,10088088
8739563995,59,3.0,1774190337.0,1801,1,19422.0,293,65,86698277.0,100,346412363.0,64,136829091.0,126,93618577.0,48,331855530.0,17,480412663.0,63,172099728.0,28,165564598.0,131,317880638.0,111,196878136.0,534.8,370.4,0,1351,-1.0,9999.0,1.0,400.0,-1.0,9999.0,0,23589,0.0,0.0,8291895,8255888
8739551044,59,3.0,1774189551.0,2736,0,18866.0,192,21,968545762.0,19,316631735.0,55,383361785.0,126,170809075.0,64,191597529.0,11,283494184.0,13,997587648.0,96,187123736.0,136,223342537.0,85,169516760.0,434.0,562.8,0,1538,0.0,2209.0,1.0,714.0,-1.0,9999.0,0,25206,0.0,0.0,10047709,10075008
8739487125,59,8.0,1774187145.0,3197,1,19176.0,225,103,1424443759.0,38,1112938235.0,11,1277424227.0,19,921009762.0,7,1266731477.0,137,144387089.0,18,227077489.0,50,1696054944.0,30,382113238.0,81,159837487.0,512.8,493.8,0,1622,0.0,2189.0,1.0,829.0,-1.0,9999.0,0,16881,0.0,0.0,9629413,2232219
8739482920,59,8.0,1774186983.0,3394,0,19176.0,83,96,794422606.0,128,1083109435.0,97,1180827467.0,64,842302713.0,49,1098824007.0,17,1609722588.0,91,1062968910.0,31,1652158825.0,70,1451643521.0,136,318738566.0,449.6,551.2,0,1853,0.0,2517.0,1.0,815.0,-1.0,9999.0,0,25790,0.0,0.0,10088881,10055138
8739480827,59,8.0,1774186903.0,2415,0,19176.0,349,31,1793737498.0,96,1180794800.0,70,1681460814.0,91,878486251.0,39,225024894.0,71,906785049.0,49,1251464120.0,155,1162129721.0,112,377231256.0,76,1041812125.0,401.0,564.6,0,1353,0.0,1946.0,1.0,688.0,-1.0,9999.0,0,31333,0.0,0.0,9878122,9257546
8739479703,59,8.0,1774186862.0,2059,1,19176.0,87,126,1007203501.0,100,1268458906.0,99,1075801590.0,155,1919908966.0,96,1115792770.0,59,1525063318.0,101,1906259536.0,61,1215555224.0,14,1238709527.0,26,1081382061.0,483.2,374.4,0,1416,-1.0,9999.0,1.0,551.0,-1.0,9999.0,0,17602,0.0,0.0,9132931,10087967
8739479572,59,8.0,1774186856.0,1375,1,19176.0,0,65,973639402.0,13,346187094.0,100,108105268.0,19,99628170.0,79,10582646.0,87,1316018302.0,49,1178408838.0,26,1829920938.0,129,392081338.0,74,911742983.0,479.0,305.0,-1,9999,-1.0,9999.0,1.0,529.0,-1.0,9999.0,0,17653,0.0,0.0,7856045,9711402
8739477865,59,8.0,1774186792.0,2790,1,19176.0,0,136,214593581.0,108,980298027.0,52,909859445.0,64,465649.0,63,1683342200.0,129,296286252.0,31,1122617433.0,100,259612048.0,93,881982283.0,34,355479701.0,527.8,470.4,0,1608,0.0,2337.0,1.0,729.0,-1.0,9999.0,0,11211,0.0,0.0,10094698,9554331
8739472184,59,3.0,1774186860.0,2784,1,19422.0,278,88,116585378.0,65,190826739.0,49,127617979.0,41,9403474.0,45,91730177.0,38,164962869.0,79,191362875.0,13,154974246.0,69,160119017.0,19,90423751.0,544.4,480.4,0,996,0.0,1730.0,1.0,774.0,-1.0,9999.0,0,8365,0.0,0.0,9338413,9964962
8739457443,59,8.0,1774186003.0,1643,0,18867.0,19,16,203989019.0,100,906511622.0,61,355253528.0,106,790671764.0,63,793630681.0,155,1171975340.0,27,236214375.0,49,1056145299.0,119,1868210186.0,17,819437701.0,386.2,530.2,0,1346,-1.0,9999.0,1.0,623.0,-1.0,9999.0,0,18176,0.0,0.0,10088400,9729268
8739448492,59,3.0,1774186018.0,1742,0,19422.0,171,38,1044002267.0,96,402583877.0,59,106573901.0,27,164199202.0,50,73401082.0,65,86698277.0,100,346412363.0,37,136829091.0,16,93618577.0,138,331855530.0,414.8,489.2,0,816,0.0,1567.0,1.0,525.0,-1.0,9999.0,0,10804,0.0,0.0,9572001,8291895
8739419093,59,8.0,1774185386.0,3061,1,19464.0,0,136,332342615.0,27,1202267677.0,138,218231587.0,39,162798290.0,48,879017980.0,79,134556694.0,15,196482746.0,2,1224974216.0,123,84385735.0,70,402285018.0,609.8,515.8,0,1298,0.0,1967.0,1.0,764.0,-1.0,9999.0,0,24020,0.0,0.0,10088088,10067598
8739418859,59,3.0,1774184784.0,3054,0,18866.0,265,21,283494184.0,35,997587648.0,108,187123736.0,107,223342537.0,64,169516760.0,38,968545762.0,123,316631735.0,106,170809075.0,29,383361785.0,66,191597529.0,527.0,588.0,0,1287,0.0,1888.0,1.0,562.0,-1.0,9999.0,0,9292,0.0,0.0,10075008,10047709
8739405645,59,3.0,1774184280.0,3114,1,19422.0,15,17,181716137.0,96,156328257.0,46,140411011.0,27,155447692.0,37,118559150.0,21,172099728.0,74,480412663.0,29,165564598.0,19,317880638.0,3,196878136.0,569.4,516.0,0,1122,0.0,1866.0,1.0,563.0,-1.0,9999.0,0,18199,0.0,0.0,9828897,8255888
8739395303,59,3.0,1774183861.0,1446,0,19422.0,1,11,206642367.0,13,113457795.0,110,139937922.0,136,207829314.0,51,158847773.0,21,171262902.0,126,312436974.0,96,195108598.0,37,93817671.0,100,103735745.0,316.8,492.6,0,1138,-1.0,9999.0,1.0,474.0,-1.0,9999.0,0,20806,0.0,0.0,9351740,9823272
8739369490,59,8.0,1774182530.0,2322,1,18867.0,68,33,1171975340.0,19,236214375.0,10,1056145299.0,64,1868210186.0,35,819437701.0,21,203989019.0,39,790671764.0,72,355253528.0,86,793630681.0,83,906511622.0,563.4,488.0,0,1609,-1.0,9999.0,1.0,448.0,-1.0,9999.0,0,11682,0.0,0.0,9729268,10060977
8739350122,59,8.0,1774181690.0,1736,0,19176.0,200,37,830911024.0,30,1836639409.0,2,1607246346.0,16,1515385613.0,63,1187466548.0,50,1215042875.0,100,1426925050.0,76,327772396.0,28,818377985.0,15,870799296.0,280.4,498.6,0,1073,-1.0,9999.0,1.0,666.0,-1.0,9999.0,0,27204,0.0,0.0,10060924,10094686
8739346977,59,8.0,1774181555.0,1976,1,19176.0,132,126,144387089.0,121,382113238.0,119,1696054944.0,12,227077489.0,15,159837487.0,131,1285141825.0,138,783411790.0,129,439722711.0,7,393879016.0,30,873619049.0,440.2,395.0,0,1766,-1.0,9999.0,1.0,754.0,-1.0,9999.0,0,5058,0.0,0.0,2232219,10000167
8739343662,59,3.0,1774181437.0,1957,1,18959.0,360,86,1200963940.0,20,928499811.0,10,1185918470.0,37,1227183303.0,29,1228355759.0,11,183270733.0,87,176158708.0,23,1068676453.0,49,412910858.0,31,1090568489.0,483.4,446.6,-1,9999,-1.0,9999.0,1.0,689.0,-1.0,9999.0,0,7462,0.0,0.0,8629005,9426115
8739341590,59,3.0,1774181323.0,3758,0,19422.0,310,46,164962869.0,50,191362875.0,38,154974246.0,155,160119017.0,51,90423751.0,13,116585378.0,29,190826739.0,136,127617979.0,27,9403474.0,58,91730177.0,497.8,569.6,0,1158,0.0,1858.0,1.0,525.0,-1.0,9999.0,0,23293,0.0,0.0,9964962,9338413
